battle_id,player_1_deck,player_1_elixir,player_1_trophies,player_1_crowns,player_2_deck,player_2_elixir,player_2_trophies,player_2_crowns,winner,battle_duration_sec,game_mode,trophy_difference,battle_intensity,match_type
638,Arrows|Royal Giant|Earthquake|Tornado|Wall Breakers|Three Musketeers|Archer Queen|Battle Healer,4.38,2012,2,Knight|Miner|X-Bow|Bomb Tower|Cannon|Goblin Cage|Ice Spirit|Wizard,3.62,4454,2,draw,177,Friendly,2442,4,Heavy Mismatch
639,Baby Dragon|PEKKA|Rascals|Minion Horde|Royal Delivery|Tesla|Arrows|Ram Rider,4.5,3113,1,Skeleton Army|Royal Delivery|Minions|Goblin Barrel|Sparky|Goblins|Flying Machine|Goblin Hut,3.67,4324,0,player_1,140,Challenge,1211,1,Heavy Mismatch
640,Royal Recruits|Skeletons|Firecracker|Cannon Cart|Tesla|Zap|Spear Goblins|Ice Spirit,3.12,4501,0,Inferno Dragon|Rascals|Mighty Miner|Baby Dragon|Ice Spirit|Hunter|Battle Healer|Wizard,3.88,2488,3,player_2,103,Ladder,2013,3,Heavy Mismatch
641,Archer Queen|Tesla|Goblin Cage|Inferno Tower|Bandit|Minions|Ice Golem|Elixir Collector,4.0,5236,1,Executioner|Giant Skeleton|Ram Rider|Fisherman|Lightning|Ice Wizard|Flying Machine|Royal Ghost,4.33,5891,2,player_2,67,Friendly,655,3,Heavy Mismatch
642,Bomber|Cannon Cart|Royal Ghost|Inferno Dragon|Cannon|Wizard|Night Witch|Tombstone,3.75,4523,3,Goblins|Cannon|Goblin Gang|Ice Wizard|Lava Hound|Fireball|Skeleton Army|Hog Rider,3.62,5474,1,player_1,237,Tournament,951,4,Heavy Mismatch
643,Mighty Miner|Elixir Golem|Elixir Collector|Heal Spirit|Mortar|Barbarians|Goblin Cage|Lightning,4.12,4028,1,X-Bow|Battle Ram|The Log|Rocket|PEKKA|Ice Golem|Mortar|Bomb Tower,4.38,6622,0,player_1,66,Ladder,2594,1,Heavy Mismatch
644,Dark Prince|Tesla|Fisherman|Goblin Hut|Royal Giant|Zap|Bowler|Mega Knight,4.5,3520,2,Electro Wizard|Goblin Gang|Royal Recruits|Ice Spirit|Royal Champion|Hog Rider|Monk|Mirror,4.0,2753,1,player_1,146,Challenge,767,3,Heavy Mismatch
645,Mega Knight|Cannon|Elite Barbarians|Hog Rider|Archer Queen|Mortar|Valkyrie|Fireball,4.62,4871,2,Night Witch|Little Prince|Giant Skeleton|Hunter|Mother Witch|Cannon|Battle Healer|Arrows,3.88,6526,0,player_1,241,Friendly,1655,2,Heavy Mismatch
646,Wizard|Minion Horde|Royal Giant|Ice Golem|Dark Prince|Three Musketeers|Skeletons|Royal Ghost,4.38,4210,0,Mega Knight|Skeleton King|Miner|Fire Spirit|Ice Wizard|Furnace|Heal Spirit|Giant Skeleton,3.75,5686,1,player_2,147,Ladder,1476,1,Heavy Mismatch
647,Knight|Rocket|Graveyard|Tornado|Sparky|Mother Witch|Tesla|Hog Rider,4.38,4247,2,Battle Ram|Mini PEKKA|Tesla|Goblins|Balloon|Poison|Inferno Tower|Archer Queen,4.12,2661,1,player_1,187,Ladder,1586,3,Heavy Mismatch
648,Balloon|Battle Healer|Elixir Collector|Flying Machine|Barbarians|Zappies|Lava Hound|Ice Golem,4.56,6445,2,Skeleton King|Furnace|Heal Spirit|X-Bow|Lava Hound|Fireball|Bowler|Ram Rider,4.5,4308,1,player_1,78,Friendly,2137,3,Heavy Mismatch
649,Freeze|Poison|Clone|Tornado|Lumberjack|Little Prince|Night Witch|Goblinstein,3.75,6343,2,Arrows|Wizard|Mortar|Inferno Tower|Skeleton Barrel|Fireball|Musketeer|Elixir Collector,4.25,3375,2,draw,246,Friendly,2968,4,Heavy Mismatch
650,Inferno Tower|Skeleton Barrel|Executioner|Clone|Spear Goblins|Lava Hound|Rocket|Miner,4.25,6558,3,Mother Witch|Fire Spirit|Minion Horde|Ram Rider|Baby Dragon|Flying Machine|Night Witch|Knight,3.89,4604,2,player_1,71,Friendly,1954,5,Heavy Mismatch
651,Firecracker|Cannon|Princess|Fisherman|Bandit|Royal Delivery|Archers|Graveyard,3.25,5231,0,Mini PEKKA|Ice Wizard|PEKKA|Battle Ram|Three Musketeers|Goblinstein|Furnace|Bomber,4.88,2663,0,draw,265,Ladder,2568,0,Heavy Mismatch
652,Bowler|Balloon|Rocket|Flying Machine|Skeleton Barrel|Freeze|Mother Witch|Earthquake,4.22,5792,0,Wizard|Ice Wizard|Cannon|Bomb Tower|Tornado|Royal Recruits|Witch|Bandit,4.12,5353,1,player_2,152,Friendly,439,1,Slight Mismatch
653,Elite Barbarians|Ice Spirit|Fisherman|Zap|Electro Wizard|Goblin Gang|Freeze|Hunter,3.38,5920,2,Graveyard|Arrows|Mortar|Skeleton Army|Elite Barbarians|Ice Golem|Mirror|Electro Wizard,3.5,4572,3,player_2,294,Friendly,1348,5,Heavy Mismatch
654,Princess|Flying Machine|Earthquake|Mother Witch|The Log|Goblins|Mega Minion|Goblin Gang,3.11,3611,3,Elixir Collector|Tombstone|Goblin Hut|Little Prince|Spear Goblins|Flying Machine|Fireball|Mighty Miner,3.89,3509,2,player_1,101,Ladder,102,5,Slight Mismatch
655,Lumberjack|Balloon|Minions|Flying Machine|Poison|Furnace|Royal Giant|Bandit,4.11,3863,2,Heal Spirit|Bowler|Tornado|Princess|Clone|Dark Prince|Bomb Tower|Three Musketeers,4.0,2688,3,player_2,106,Ladder,1175,5,Heavy Mismatch
656,Little Prince|Zappies|Goblin Barrel|Royal Giant|Baby Dragon|Hog Rider|Freeze|Royal Ghost,3.88,2169,3,Goblins|Three Musketeers|Miner|Archers|Bomber|Goblin Gang|Valkyrie|Bomb Tower,3.88,3071,1,player_1,148,Challenge,902,4,Heavy Mismatch
657,Wizard|Goblin Hut|Prince|PEKKA|Tombstone|Spear Goblins|Sparky|Night Witch,4.62,2347,0,Ice Spirit|Zap|Elite Barbarians|Poison|Tesla|The Log|Goblin Hut|Minion Horde,3.62,2690,2,player_2,242,Tournament,343,2,Slight Mismatch
658,Dark Prince|Arrows|Goblin Gang|Knight|Furnace|Ice Spirit|Three Musketeers|Goblin Hut,4.0,2802,1,Fire Spirit|Elixir Golem|Wizard|Mega Knight|Bowler|Miner|Goblin Cage|Goblin Barrel,4.0,2078,1,draw,144,Ladder,724,2,Heavy Mismatch
659,Prince|Goblin Barrel|Arrows|Mega Knight|Fire Spirit|Barbarians|Tombstone|Goblins,3.75,6328,1,Hunter|Hog Rider|Three Musketeers|Prince|Clone|Elixir Collector|Skeleton King|Witch,5.0,6103,0,player_1,68,Tournament,225,1,Slight Mismatch
660,Monk|Hog Rider|Fisherman|Inferno Tower|Bowler|Furnace|Ram Rider|Mega Minion,4.25,5203,2,Tesla|Baby Dragon|Knight|Wizard|Ram Rider|Mega Minion|Zappies|Tornado,3.88,5907,2,draw,289,Challenge,704,4,Heavy Mismatch
661,Wizard|PEKKA|Heal Spirit|Skeletons|Mortar|Archers|Goblin Hut|Zap,3.5,4161,2,X-Bow|Ice Golem|Minions|Firecracker|Balloon|Mega Minion|Goblin Barrel|Lightning,3.88,5674,3,player_2,166,Challenge,1513,5,Heavy Mismatch
662,Balloon|Royal Recruits|Musketeer|Sparky|Ice Spirit|Mirror|Executioner|Ice Golem,3.88,6939,0,Barbarians|Goblins|Three Musketeers|Elixir Golem|Sparky|X-Bow|Bandit|Battle Ram,4.75,2789,3,player_2,99,Friendly,4150,3,Heavy Mismatch
663,Dark Prince|Wizard|X-Bow|Zap|Night Witch|Skeletons|Bandit|Bomb Tower,3.62,4191,2,Goblin Barrel|Archers|Balloon|Bomber|Bandit|Mother Witch|Tornado|PEKKA,3.88,5751,0,player_1,140,Challenge,1560,2,Heavy Mismatch
664,Baby Dragon|Firecracker|Tornado|Elixir Golem|Skeleton Barrel|Ice Golem|Fisherman|Electro Wizard,3.12,2381,0,Rocket|Electro Wizard|Zappies|Cannon Cart|Archer Queen|Royal Delivery|PEKKA|Earthquake,4.62,3121,1,player_2,62,Friendly,740,1,Heavy Mismatch
665,Mirror|Balloon|Ice Wizard|Knight|Little Prince|Goblins|Ice Golem|Wall Breakers,2.62,4595,0,Mother Witch|Wizard|Zappies|Tornado|PEKKA|Goblins|Skeletons|Battle Healer,3.75,5441,3,player_2,279,Friendly,846,3,Heavy Mismatch
666,Lightning|Mirror|Tombstone|Furnace|Bowler|Elixir Golem|Giant Skeleton|Royal Hogs,4.12,6751,2,Skeleton Army|Goblin Cage|Arrows|Fire Spirit|Mother Witch|Hog Rider|Rascals|Zappies,3.62,4189,1,player_1,259,Ladder,2562,3,Heavy Mismatch
667,Mini PEKKA|Mother Witch|Goblin Barrel|Balloon|Tornado|Skeleton King|Tesla|Valkyrie,3.88,6515,1,Goblin Hut|Fireball|Bowler|Cannon|Wall Breakers|Royal Recruits|Prince|Witch,4.5,2066,3,player_2,233,Ladder,4449,4,Heavy Mismatch
668,Fire Spirit|Heal Spirit|Night Witch|Elixir Collector|Goblin Cage|Clone|Mortar|Flying Machine,3.56,5015,3,Furnace|Mega Knight|Minion Horde|Hog Rider|Monk|Minions|Royal Hogs|Valkyrie,4.62,2325,0,player_1,95,Tournament,2690,3,Heavy Mismatch
669,Fisherman|Minion Horde|Monk|Bomb Tower|Baby Dragon|Royal Ghost|Goblin Gang|Goblin Cage,3.88,3991,0,Goblin Barrel|Hog Rider|Skeletons|Goblin Hut|Three Musketeers|Princess|Heal Spirit|Inferno Tower,3.88,4193,0,draw,207,Friendly,202,0,Slight Mismatch
670,Inferno Dragon|Ice Golem|Magic Archer|Poison|Dark Prince|Archers|Battle Healer|Firecracker,3.5,4997,3,Phoenix|Magic Archer|Flying Machine|Graveyard|Inferno Dragon|Lava Hound|Heal Spirit|Rocket,4.33,4949,0,player_1,155,Friendly,48,3,Balanced
671,Hunter|Zap|Furnace|Rocket|Fisherman|Skeleton Barrel|Little Prince|Bowler,3.75,2656,2,Mortar|Bandit|Magic Archer|Arrows|Minion Horde|Archers|Royal Hogs|Hog Rider,3.88,2283,0,player_1,111,Tournament,373,2,Slight Mismatch
672,Hunter|Fisherman|Skeletons|Tornado|Little Prince|Dark Prince|Three Musketeers|Ice Spirit,3.5,2340,0,Minions|Knight|Spear Goblins|Skeletons|Mortar|Giant|Battle Healer|Tombstone,3.12,6690,3,player_2,191,Friendly,4350,3,Heavy Mismatch
673,Furnace|Royal Ghost|Royal Giant|Goblin Cage|Dark Prince|Wizard|Little Prince|Minions,4.0,4076,2,Night Witch|Clone|Lumberjack|Goblin Hut|Royal Hogs|Witch|Rocket|Spear Goblins,4.25,5556,1,player_1,265,Challenge,1480,3,Heavy Mismatch
674,Tesla|Fire Spirit|Mini PEKKA|Inferno Dragon|Balloon|Rascals|PEKKA|Battle Healer,4.38,5484,2,Wizard|Royal Hogs|Flying Machine|Balloon|Minions|Zap|Mini PEKKA|Bowler,4.11,6866,0,player_1,151,Friendly,1382,2,Heavy Mismatch
675,Electro Wizard|Elixir Collector|Ram Rider|Princess|Bomber|Phoenix|Lightning|Wall Breakers,4.12,3058,1,Heal Spirit|Night Witch|Witch|Zap|Cannon Cart|Goblin Cage|Goblin Gang|Lumberjack,3.5,3562,0,player_1,85,Friendly,504,1,Heavy Mismatch
676,Cannon Cart|Knight|Night Witch|Minions|Magic Archer|Flying Machine|Lumberjack|Archers,3.78,2373,0,Ice Wizard|Skeleton King|Three Musketeers|Dark Prince|Elixir Golem|Goblin Cage|Lumberjack|Earthquake,4.25,5628,3,player_2,246,Friendly,3255,3,Heavy Mismatch
677,Witch|Spear Goblins|Lightning|Elite Barbarians|Inferno Dragon|Lava Hound|Miner|Royal Ghost,4.5,3470,1,Heal Spirit|Mini PEKKA|Firecracker|Hog Rider|Wizard|Battle Healer|Fireball|PEKKA,4.0,6553,2,player_2,79,Ladder,3083,3,Heavy Mismatch
678,Battle Ram|Firecracker|Wizard|Mortar|Rocket|Wall Breakers|Goblin Gang|Battle Healer,3.88,5951,0,Wizard|Cannon|Balloon|Royal Giant|Skeleton Army|Tornado|Royal Champion|Goblinstein,4.62,3146,2,player_2,248,Challenge,2805,2,Heavy Mismatch
679,Goblin Gang|Goblin Cage|Musketeer|Inferno Dragon|Hunter|Bomb Tower|Elixir Collector|Monk,4.25,4218,0,Three Musketeers|Elite Barbarians|Lumberjack|Electro Wizard|Baby Dragon|Graveyard|Bomb Tower|Battle Ram,5.0,2362,2,player_2,270,Friendly,1856,2,Heavy Mismatch
680,Valkyrie|Rascals|Battle Healer|Royal Ghost|Royal Delivery|Zap|Lightning|Royal Champion,4.25,5484,3,Earthquake|Royal Hogs|Skeleton Army|Tornado|Tombstone|Night Witch|Prince|Goblin Hut,3.88,4948,3,draw,196,Challenge,536,6,Heavy Mismatch
681,Lumberjack|Night Witch|Fisherman|Inferno Dragon|Minions|Sparky|Graveyard|Minion Horde,4.25,5670,1,Lumberjack|Bowler|Mortar|Goblin Hut|Phoenix|Archers|Skeleton Barrel|X-Bow,4.25,6184,2,player_2,214,Challenge,514,3,Heavy Mismatch
682,Goblin Gang|Electro Wizard|The Log|Bandit|Tornado|Executioner|Ice Wizard|Goblin Cage,3.38,4936,1,X-Bow|Zap|Bandit|Elite Barbarians|Spear Goblins|Graveyard|Skeleton Barrel|Fireball,3.88,6138,2,player_2,275,Challenge,1202,3,Heavy Mismatch
683,Rocket|Rascals|Archers|PEKKA|Musketeer|Sparky|Mortar|Royal Giant,5.12,2769,3,Tornado|Flying Machine|Wizard|Ice Spirit|Skeletons|Lava Hound|Royal Delivery|Bomb Tower,3.56,5436,0,player_1,298,Tournament,2667,3,Heavy Mismatch
684,Skeleton Barrel|Mega Minion|Royal Giant|Miner|Zappies|Battle Healer|Ice Spirit|Rocket,3.75,2883,1,Dark Prince|PEKKA|Minion Horde|Battle Healer|Three Musketeers|Cannon Cart|Clone|X-Bow,5.38,3321,2,player_2,193,Friendly,438,3,Slight Mismatch
685,Tombstone|Valkyrie|X-Bow|Royal Recruits|Spear Goblins|Sparky|Zappies|Hog Rider,4.5,2186,0,Inferno Tower|Archer Queen|Zap|Witch|Earthquake|Tombstone|Elite Barbarians|Goblins,3.88,6972,3,player_2,168,Ladder,4786,3,Heavy Mismatch
686,Mortar|Mega Knight|Bowler|Sparky|Giant|Heal Spirit|Valkyrie|Flying Machine,4.44,6242,2,Dark Prince|Tesla|Mirror|Heal Spirit|Goblinstein|Hunter|Ram Rider|Baby Dragon,3.5,3075,3,player_2,289,Ladder,3167,5,Heavy Mismatch
687,The Log|Mortar|Earthquake|Fisherman|Tesla|Clone|Royal Champion|Executioner,3.88,6765,1,Ice Golem|Little Prince|Royal Hogs|Earthquake|Goblin Cage|Skeleton Army|Three Musketeers|Freeze,4.12,6137,3,player_2,178,Ladder,628,4,Heavy Mismatch
688,Rocket|Lightning|Zappies|Little Prince|Skeleton King|Bomber|Royal Ghost|Bandit,4.0,4537,0,Flying Machine|Spear Goblins|Witch|Skeleton Barrel|Zap|Flying Machine|Ice Wizard|Minion Horde,3.5,6315,3,player_2,168,Ladder,1778,3,Heavy Mismatch
689,Barbarians|Minion Horde|Bandit|Monk|Hunter|Ice Spirit|Ram Rider|Poison,4.0,6624,0,Tombstone|Heal Spirit|Flying Machine|Graveyard|Zap|PEKKA|Giant|Royal Hogs,4.0,2521,2,player_2,194,Friendly,4103,2,Heavy Mismatch
690,Skeleton King|Wall Breakers|Earthquake|Bowler|Bomb Tower|Royal Delivery|Royal Champion|Three Musketeers,4.62,4282,2,Goblin Cage|Sparky|Battle Ram|Freeze|Elixir Golem|Mortar|Graveyard|Hunter,4.25,2642,3,player_2,81,Ladder,1640,5,Heavy Mismatch
691,Tesla|Barbarians|Magic Archer|Mega Knight|Archers|Arrows|Royal Giant|Elite Barbarians,4.75,3238,1,Elite Barbarians|Fisherman|Skeleton King|Bandit|Giant Skeleton|Goblin Hut|Spear Goblins|Skeletons,3.75,4870,2,player_2,217,Challenge,1632,3,Heavy Mismatch
692,Royal Champion|Tesla|X-Bow|Tombstone|Barbarians|Elixir Golem|Mighty Miner|Lumberjack,4.5,3676,2,Mini PEKKA|Mega Minion|Minions|Royal Ghost|Cannon Cart|X-Bow|Skeleton Army|Graveyard,4.0,5989,1,player_1,131,Tournament,2313,3,Heavy Mismatch
693,Goblin Gang|Elixir Golem|Skeleton King|Night Witch|Lightning|Tombstone|Rascals|Minions,3.88,6189,1,Heal Spirit|Ram Rider|Earthquake|Hog Rider|Cannon Cart|Dark Prince|Furnace|Night Witch,3.75,6306,2,player_2,199,Ladder,117,3,Slight Mismatch
694,Fire Spirit|Skeleton Barrel|Cannon|Barbarians|Spear Goblins|Skeleton Army|Skeleton King|Tombstone,3.12,3739,3,Mega Minion|The Log|Princess|Lava Hound|Rocket|Tesla|Giant|Mortar,4.25,2924,2,player_1,284,Challenge,815,5,Heavy Mismatch
695,Firecracker|Prince|Night Witch|Bomber|Poison|Lava Hound|Earthquake|Flying Machine,4.11,3941,2,Mega Knight|Phoenix|PEKKA|Hog Rider|Prince|Flying Machine|Zap|Executioner,4.67,2527,3,player_2,164,Ladder,1414,5,Heavy Mismatch
696,Goblin Cage|Goblin Hut|Inferno Dragon|Lightning|Wizard|Spear Goblins|Valkyrie|Goblin Barrel,4.12,2229,1,Zappies|Goblin Gang|Archers|Mother Witch|Ram Rider|Lumberjack|Three Musketeers|Lightning,4.75,2398,2,player_2,264,Friendly,169,3,Slight Mismatch
697,Royal Delivery|Lumberjack|Rocket|Baby Dragon|Firecracker|Freeze|Elixir Collector|Mortar,4.25,6351,0,Cannon Cart|Ice Spirit|Tesla|Tombstone|Lumberjack|Goblin Hut|Mega Knight|Lava Hound,4.5,6211,1,player_2,148,Challenge,140,1,Slight Mismatch
698,Hog Rider|Fire Spirit|Goblin Hut|Clone|Royal Recruits|Tombstone|Skeletons|Earthquake,3.5,4662,0,Hog Rider|Balloon|Mirror|Minion Horde|Giant|Bomber|Ram Rider|Mini PEKKA,4.0,6201,0,draw,138,Friendly,1539,0,Heavy Mismatch
699,Barbarians|Giant Skeleton|Balloon|Zappies|Wizard|Miner|Royal Giant|Valkyrie,4.75,4681,1,Cannon Cart|Ram Rider|Tesla|Skeleton King|Mighty Miner|Valkyrie|Skeletons|Phoenix,3.88,6222,3,player_2,136,Ladder,1541,4,Heavy Mismatch
700,Royal Recruits|Battle Ram|Valkyrie|Mega Minion|Graveyard|Witch|Mortar|Wall Breakers,4.25,4947,3,Princess|Knight|Electro Wizard|Minions|Dark Prince|Flying Machine|Graveyard|Royal Recruits,4.11,6739,2,player_1,187,Challenge,1792,5,Heavy Mismatch
701,Royal Hogs|Rocket|Dark Prince|Giant Skeleton|Cannon|Royal Champion|Witch|Hunter,5.0,3041,0,Graveyard|Goblins|Freeze|Mortar|Cannon|Zappies|Lumberjack|X-Bow,4.0,5936,0,draw,263,Challenge,2895,0,Heavy Mismatch
702,Mega Minion|Bowler|Wizard|Royal Ghost|Giant Skeleton|Royal Hogs|Lumberjack|Fire Spirit,4.12,3312,1,Knight|Little Prince|Goblin Gang|Flying Machine|Valkyrie|Phoenix|Goblins|Prince,3.56,3528,3,player_2,144,Challenge,216,4,Slight Mismatch
703,Zappies|Mother Witch|Knight|Inferno Dragon|Elixir Collector|Heal Spirit|Battle Ram|Lava Hound,4.12,2680,2,Dark Prince|Ice Golem|Mighty Miner|Bandit|Miner|Balloon|Royal Hogs|Bowler,3.88,5673,3,player_2,246,Ladder,2993,5,Heavy Mismatch
704,Graveyard|Zappies|Witch|Clone|Skeleton King|Mortar|The Log|Goblin Barrel,3.75,6605,1,Minions|Electro Wizard|Royal Ghost|Executioner|Goblin Gang|Royal Hogs|Lightning|Royal Recruits,4.5,6844,2,player_2,226,Tournament,239,3,Slight Mismatch
705,Ice Wizard|Goblin Barrel|Goblins|Balloon|Skeletons|Hog Rider|Fireball|Minion Horde,3.38,6682,3,PEKKA|Monk|Royal Hogs|Royal Ghost|Ice Spirit|X-Bow|Cannon Cart|Goblins,4.25,2292,3,draw,146,Tournament,4390,6,Heavy Mismatch
706,Graveyard|Night Witch|Mega Knight|Princess|Hog Rider|Ice Wizard|Minion Horde|Bomber,4.25,4821,3,Bandit|Prince|Royal Ghost|PEKKA|Goblin Barrel|Cannon Cart|Goblins|Ice Golem,3.75,2917,2,player_1,243,Friendly,1904,5,Heavy Mismatch
707,Clone|Balloon|Goblin Barrel|Wizard|Knight|Giant|Lava Hound|Monk,4.5,2384,3,Archer Queen|Cannon|Mortar|Mighty Miner|Witch|Royal Giant|Lightning|Hog Rider,4.62,4499,1,player_1,92,Tournament,2115,4,Heavy Mismatch
708,Cannon|Goblins|Barbarians|PEKKA|Bomber|Wall Breakers|Furnace|Skeleton Barrel,3.62,2661,1,Phoenix|Baby Dragon|Barbarians|Minion Horde|Minions|Mother Witch|Archer Queen|Royal Hogs,4.38,5564,2,player_2,199,Ladder,2903,3,Heavy Mismatch
709,Electro Wizard|Minions|Bowler|Goblin Hut|Bomber|Cannon|Night Witch|Rascals,4.0,5281,1,Fire Spirit|Goblin Barrel|Skeleton King|Royal Delivery|Skeleton Army|Baby Dragon|Inferno Tower|Cannon Cart,3.62,5080,3,player_2,95,Challenge,201,4,Slight Mismatch
710,Hunter|Electro Wizard|Flying Machine|Lightning|Wizard|Goblins|Zap|Furnace,3.89,5908,3,Dark Prince|Bandit|Archers|Hog Rider|Battle Healer|Royal Hogs|Three Musketeers|Graveyard,4.62,3035,1,player_1,98,Challenge,2873,4,Heavy Mismatch
711,Freeze|Giant Skeleton|Inferno Dragon|Fire Spirit|Hog Rider|Rascals|Royal Giant|PEKKA,4.75,4330,1,Goblin Gang|Earthquake|Mortar|Baby Dragon|Inferno Dragon|Rascals|Hunter|Flying Machine,3.89,4060,1,draw,195,Ladder,270,2,Slight Mismatch
712,Lava Hound|Goblin Gang|Royal Giant|Magic Archer|Rascals|Spear Goblins|Mega Minion|Bomber,4.12,2115,0,Ram Rider|Hunter|Skeleton Barrel|Mirror|Ice Spirit|Wizard|Flying Machine|Earthquake,3.33,3176,1,player_2,166,Challenge,1061,1,Heavy Mismatch
713,Wizard|Rocket|Lava Hound|Flying Machine|Battle Ram|Firecracker|Monk|Dark Prince,4.67,6957,2,Tesla|Skeleton King|Freeze|Goblins|Bomb Tower|Goblinstein|Goblin Hut|Musketeer,4.0,6238,0,player_1,225,Tournament,719,2,Heavy Mismatch
714,Cannon Cart|Goblin Barrel|Earthquake|Knight|Miner|Fireball|Zappies|Furnace,3.62,4584,1,Goblin Barrel|Elixir Golem|Furnace|Fisherman|Goblins|Elixir Collector|Skeleton Army|Poison,3.5,5725,0,player_1,100,Friendly,1141,1,Heavy Mismatch
715,Graveyard|Tesla|Phoenix|Fisherman|Goblin Hut|Magic Archer|Mega Minion|Little Prince,3.88,6577,3,Valkyrie|Rascals|Ice Golem|Bomber|Royal Recruits|Tesla|PEKKA|Flying Machine,4.44,2918,1,player_1,180,Ladder,3659,4,Heavy Mismatch
716,Phoenix|Furnace|Lumberjack|Mega Knight|Wizard|Goblin Hut|Miner|Ice Golem,4.25,3599,3,Earthquake|Ice Golem|Giant|X-Bow|Royal Recruits|Royal Champion|Fireball|Lava Hound,5.12,5357,1,player_1,101,Challenge,1758,4,Heavy Mismatch
717,Flying Machine|Dark Prince|Elixir Collector|Royal Champion|Flying Machine|Little Prince|Electro Wizard|Graveyard,4.62,5649,0,Goblin Cage|Dark Prince|Royal Delivery|Archers|Minion Horde|Knight|Fisherman|Elixir Golem,3.5,2382,1,player_2,89,Ladder,3267,1,Heavy Mismatch
718,Royal Hogs|Royal Giant|Bomber|Royal Recruits|Cannon|Tesla|Lava Hound|Mortar,4.88,2260,3,Firecracker|Cannon Cart|Goblin Barrel|Goblinstein|X-Bow|Elixir Golem|Giant|Minions,4.12,6356,1,player_1,105,Tournament,4096,4,Heavy Mismatch
719,Skeletons|Inferno Dragon|Magic Archer|Knight|Princess|Giant|Royal Ghost|Royal Giant,3.62,4518,2,Skeleton Barrel|Knight|Witch|Lumberjack|Wall Breakers|Mother Witch|Battle Healer|Archers,3.5,6950,1,player_1,260,Challenge,2432,3,Heavy Mismatch
720,Baby Dragon|Ram Rider|Flying Machine|Ice Golem|Royal Champion|Night Witch|Archer Queen|Goblin Cage,4.33,6679,2,Elixir Golem|Bomber|Lightning|Fire Spirit|Princess|Mighty Miner|Knight|Rocket,3.75,2717,1,player_1,191,Challenge,3962,3,Heavy Mismatch
721,Mega Knight|Tombstone|Rocket|Skeletons|Flying Machine|Bomb Tower|Lumberjack|Witch,4.22,4298,1,Mortar|Lightning|Flying Machine|Bandit|Skeleton Army|Skeleton Barrel|Goblinstein|PEKKA,4.33,6402,1,draw,217,Challenge,2104,2,Heavy Mismatch
722,Zap|Goblins|Cannon|Musketeer|Three Musketeers|Lumberjack|Royal Champion|Wall Breakers,4.12,5972,0,Valkyrie|Knight|Battle Ram|Three Musketeers|Dark Prince|Minion Horde|Mortar|Goblin Barrel,4.5,3186,1,player_2,62,Challenge,2786,1,Heavy Mismatch
723,Prince|Giant Skeleton|Mighty Miner|Minion Horde|Mortar|Ice Wizard|The Log|Battle Ram,4.12,6703,2,Royal Ghost|Valkyrie|Goblinstein|Wizard|Rascals|Freeze|Arrows|Lumberjack,4.12,4220,0,player_1,169,Ladder,2483,2,Heavy Mismatch
724,Mega Knight|Elite Barbarians|Ice Spirit|Executioner|Firecracker|Sparky|Skeleton Army|Mother Witch,4.38,4109,3,Mirror|Minion Horde|Executioner|Skeleton King|PEKKA|Royal Recruits|Furnace|Rocket,4.88,2318,3,draw,285,Tournament,1791,6,Heavy Mismatch
725,Furnace|Baby Dragon|Goblinstein|Royal Ghost|Inferno Tower|Phoenix|Bandit|Giant Skeleton,4.25,2136,1,Archer Queen|Little Prince|Baby Dragon|Elite Barbarians|Hunter|Skeleton Barrel|Lightning|Goblinstein,4.5,5474,2,player_2,153,Tournament,3338,3,Heavy Mismatch
726,Royal Giant|Musketeer|Royal Recruits|Bomber|Skeleton Barrel|Freeze|Poison|Goblins,4.12,5984,1,Sparky|X-Bow|Knight|Ice Wizard|Elixir Golem|Hog Rider|Mother Witch|Electro Wizard,4.12,2828,3,player_2,114,Friendly,3156,4,Heavy Mismatch
727,Executioner|Royal Giant|Mega Minion|Spear Goblins|Lumberjack|Heal Spirit|Earthquake|Goblin Gang,3.38,6675,3,Hunter|Electro Wizard|Flying Machine|Mortar|Royal Delivery|Balloon|Ice Golem|Firecracker,3.67,2612,0,player_1,277,Ladder,4063,3,Heavy Mismatch
728,Battle Ram|Bomber|The Log|Fireball|Royal Delivery|Elixir Golem|Three Musketeers|Heal Spirit,3.62,6755,2,Mega Minion|Mortar|Fire Spirit|Witch|Three Musketeers|Ice Golem|Royal Hogs|Mirror,3.88,4235,1,player_1,78,Tournament,2520,3,Heavy Mismatch
729,Mega Knight|Ice Spirit|Fire Spirit|Royal Ghost|Royal Delivery|Knight|Archer Queen|Sparky,3.75,3943,2,Magic Archer|Mother Witch|Rascals|PEKKA|Phoenix|Monk|Arrows|Knight,4.38,5855,3,player_2,175,Ladder,1912,5,Heavy Mismatch
730,Magic Archer|Heal Spirit|Princess|PEKKA|Ice Golem|Bowler|Goblins|Tesla,3.5,3391,2,Freeze|Inferno Dragon|Arrows|Sparky|Hunter|Ice Golem|Executioner|Dark Prince,4.0,4010,3,player_2,124,Ladder,619,5,Heavy Mismatch
731,Rascals|Skeletons|Wizard|Battle Healer|Clone|Baby Dragon|Royal Giant|Mini PEKKA,4.0,2407,2,Royal Champion|Ice Golem|Bomb Tower|Mini PEKKA|Goblin Hut|Goblinstein|Elite Barbarians|Tornado,4.5,6705,0,player_1,269,Tournament,4298,2,Heavy Mismatch
